0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
122.0,6.0,1.4875642591505311e-05,2.09936079045292e-05,1.4257087968871929e-05,4.0939339669421315e-05,1.5379815522464924e-05,1.690437966317404e-05,0.9997064471244812,8.442116268270183e-06,1.7900412785820663e-05,9.715241503727157e-06,0.0001341239840257913,4.3707177610485815e-06,4.4048551899322774e-06,6.548644887516275e-05,0.0027360140811651945,1.013062137644738e-05,0.0013767622876912355,0.9957941770553589,3.0974592846177984e-06,3.0939254429540597e-06,2.416960114715039e-06,6.0,6.0,1.0,1.0,0.0
123.0,6.0,1.4096653103479184e-05,1.4865991033730097e-05,1.8149743482354097e-05,1.98142442968674e-05,1.7866839698399417e-05,1.3181193935452029e-05,0.9997355341911316,8.461222023470327e-06,1.0492009096196853e-05,1.0771358574857004e-05,0.00013683855650015175,3.48459195720352e-07,7.429458719343529e-07,1.3453455721901264e-05,4.79891496070195e-05,9.249228241969831e-06,6.188659608596936e-05,0.9998642206192017,6.456870096371858e-07,6.63259584143816e-07,7.679695386286767e-07,6.0,6.0,1.0,1.0,0.0
124.0,6.0,9.987135854316875e-05,8.634058758616447e-05,0.0003684468974824995,9.354920621262863e-05,0.00012190893176011741,8.536057430319488e-05,0.9641097187995911,3.1982326618162915e-05,5.1493276259861887e-05,0.00011728038953151554,0.03483397513628006,7.184470450738445e-05,3.833095252048224e-05,0.014609605073928833,3.3781459933379665e-05,5.498547034221701e-05,0.00046740903053432703,0.9845617413520813,4.268863904144382e-06,9.065969061339274e-05,6.732149631716311e-05,6.0,6.0,1.0,1.0,0.0
125.0,6.0,0.0024656218010932207,0.009742837399244308,0.03658239170908928,0.0019326013280078769,0.0021912185475230217,0.003019195981323719,0.6510533094406128,0.0037961534690111876,0.07519051432609558,0.002375128213316202,0.21165107190608978,0.007507669273763895,0.0029853966552764177,0.01606149971485138,0.0007065304089337587,0.0006418907432816923,0.00033427902963012457,0.2035122811794281,0.000813944439869374,0.7670028805732727,0.0004336457932367921,6.0,8.0,1.0,1.0,0.0
126.0,6.0,0.0002531610371079296,0.0005853593465872109,0.00036358737270347774,0.000722468423191458,0.000582958513405174,0.00047259737038984895,0.35640573501586914,0.0003284699050709605,0.00039504352025687695,0.00056597706861794,0.6393246054649353,5.3734027460450307e-05,9.639224299462512e-05,0.0035722472239285707,0.4328267276287079,0.00015205162344500422,0.02253851480782032,0.5392042994499207,0.0014039573725312948,8.390306902583688e-05,6.814424705225974e-05,10.0,6.0,1.0,0.0,1.0
127.0,6.0,0.00010138655488844961,0.00010863909847103059,0.00015585254004690796,0.0002710441476665437,0.00016768074419815093,0.0002239602617919445,0.9969636797904968,8.330101263709366e-05,0.00011072603956563398,9.141256305156276e-05,0.0017222724854946136,0.0002473924250807613,0.00019241453264839947,0.013497276231646538,0.43168848752975464,0.0035215311218053102,0.014649537391960621,0.525946855545044,0.00917226355522871,0.0009294679039157927,0.00015479724970646203,6.0,6.0,1.0,1.0,0.0
128.0,6.0,5.0864160584751517e-05,7.209675095509738e-05,5.637182403006591e-05,9.813931683311239e-05,5.3033199947094545e-05,6.454887625295669e-05,0.9982407093048096,3.7324760342016816e-05,5.934527507633902e-05,4.1332361433887854e-05,0.0012261993251740932,0.0003287085855845362,0.0013526141410693526,0.00012362191046122462,0.0020838568452745676,3.015962465724442e-05,0.00022782913583796471,0.917080819606781,0.000133053632453084,0.07850228250026703,0.00013703442527912557,6.0,6.0,1.0,1.0,0.0
129.0,6.0,5.573833186645061e-05,0.00016331741062458605,7.018575706752017e-05,0.0001474466553190723,7.471683784388006e-05,3.799226396949962e-05,0.9962849617004395,3.9899441617308185e-05,5.560994759434834e-05,3.790500704781152e-05,0.0030320973601192236,0.022463390603661537,0.21717563271522522,0.31421250104904175,0.004402814898639917,0.009980655275285244,0.00325184827670455,0.37612468004226685,0.0051143900491297245,0.0021620660554617643,0.0451120100915432,6.0,6.0,1.0,1.0,0.0
130.0,6.0,0.0013504306552931666,0.0009753748308867216,0.34734755754470825,0.0011004972038790584,0.0013691671192646027,0.0014219757867977023,0.08668834716081619,0.0009711803286336362,0.0008110468625091016,0.0008712274138815701,0.55709308385849,0.000137850089231506,6.96558563504368e-05,0.7894263863563538,0.00871945172548294,0.00035624043084681034,0.01752288080751896,0.18351805210113525,0.00011780176282627508,2.274217695230618e-05,0.00010895037848968059,10.0,2.0,1.0,0.0,1.0
131.0,6.0,0.000658367876894772,0.0006003601592965424,0.0009656564798206091,0.0009357762755826116,0.0008551338687539101,0.0004602710250765085,0.9310562014579773,0.0004018810868728906,0.0005160027067176998,0.0006777027738280594,0.06287270784378052,4.862049536313862e-07,2.6449427537045267e-07,7.153687874961179e-06,5.70766178498161e-06,3.559204560588114e-05,2.5021384431056504e-07,0.9999492168426514,5.7179530443818294e-08,6.462864234890731e-07,6.159344252409937e-07,6.0,6.0,1.0,1.0,0.0
132.0,6.0,6.152747664600611e-05,5.6549262808403e-05,6.80076700518839e-05,0.00010700567509047687,0.00011513199569890276,5.3785464842803776e-05,0.995832622051239,3.942992407246493e-05,7.222367275971919e-05,5.741119821323082e-05,0.0035361687187105417,1.515612439106917e-05,3.6446490412345156e-05,4.215776061755605e-05,0.00010429081885376945,4.829075260204263e-05,8.729947694519069e-06,0.9997159838676453,2.8022059268550947e-06,9.20635739021236e-06,1.6799178411019966e-05,6.0,6.0,1.0,1.0,0.0
133.0,6.0,2.2973003069637343e-05,3.816666139755398e-05,3.1188028515316546e-05,4.339388033258729e-05,3.916267087333836e-05,2.5032648409251124e-05,0.9993398785591125,2.9890978112234734e-05,3.830588684650138e-05,2.172912900277879e-05,0.00037028593942523,5.846989097335609e-07,6.856775485175604e-07,4.405362233228516e-06,3.260151424910873e-05,6.28470888841548e-06,1.1243383596593048e-05,0.9999411106109619,8.257246690845932e-07,7.519577138737077e-07,1.4756860764464363e-06,6.0,6.0,1.0,1.0,0.0
134.0,6.0,2.4170309188775718e-05,4.056857869727537e-05,2.499002766853664e-05,5.1867871661670506e-05,2.9048160286038183e-05,2.324870365555398e-05,0.9994801878929138,1.6851723557920195e-05,3.0403245546040125e-05,1.9839373635477386e-05,0.00025883998023346066,1.4592826573789353e-06,4.476827598409727e-06,4.056894613313489e-05,0.00019023905042558908,9.405644959770143e-06,0.00012137909652665257,0.9996121525764465,7.852428893784236e-07,9.41760117711965e-06,1.0212516826868523e-05,6.0,6.0,1.0,1.0,0.0
135.0,6.0,5.157494160812348e-05,0.0001429244875907898,0.00012317945947870612,0.00014780958008486778,9.843827865552157e-05,9.514886187389493e-05,0.9969006776809692,5.744269219576381e-05,5.196859274292365e-05,5.3251656936481595e-05,0.0022775395773351192,1.3113460681779543e-06,3.3401917676201265e-07,0.0012607581447809935,3.6961700971005484e-05,8.850939593685325e-06,3.3415826692362316e-06,0.9986867308616638,3.0247861104726326e-07,1.1703966720233439e-06,2.8595363232852833e-07,6.0,6.0,1.0,1.0,0.0
136.0,6.0,3.6991572414990515e-05,5.4549953347304836e-05,0.00015485186304431409,3.228582863812335e-05,3.4499866160331294e-05,2.322643922525458e-05,8.613602403784171e-05,2.3972479539224878e-05,4.4278895074967295e-05,3.142836794722825e-05,0.9994776844978333,0.0005132994265295565,5.5647971748840064e-05,0.06188875064253807,0.02023259736597538,0.03358554095029831,0.00017726037185639143,0.8826601505279541,4.649770198739134e-05,0.0006194853922352195,0.00022076364257372916,10.0,6.0,1.0,0.0,1.0
137.0,6.0,2.3524320567958057e-05,2.9223687306512147e-05,6.085252607590519e-05,2.5725748855620623e-05,3.930594539269805e-05,2.374650284764357e-05,0.9991113543510437,1.576580871187616e-05,1.1411964806029573e-05,1.556092502141837e-05,0.0006435395334847271,9.083181066671386e-05,1.2425535715010483e-05,0.00034492803388275206,0.00010804108751472086,6.59295983496122e-05,4.471742158784764e-06,0.9993616938591003,6.245970780582866e-07,5.331221473170444e-06,5.710273399017751e-06,6.0,6.0,1.0,1.0,0.0
138.0,6.0,1.5920897567411885e-05,1.5661395082133822e-05,1.937309389177244e-05,3.2804517104523256e-05,1.842663732531946e-05,1.5849089322728105e-05,0.9997245669364929,1.0877949534915388e-05,1.2467824490158819e-05,1.3584385669673793e-05,0.0001204136133310385,2.842926187440753e-05,5.788277121610008e-06,0.00012312746548559517,0.002250911667943001,0.005089020822197199,0.00036683707730844617,0.9917859435081482,0.0003332912747282535,6.7047290031041484e-06,9.878452146949712e-06,6.0,6.0,1.0,1.0,0.0
139.0,6.0,0.00018388868193142116,0.0002297466853633523,0.0008074421784840524,0.0002486671437509358,0.00025774494861252606,0.0003936487773898989,0.9917015433311462,0.00020173909433651716,0.00014675993588753045,0.00011986069148406386,0.0057089682668447495,1.1788438314397354e-05,8.24242761154892e-06,0.0038370643742382526,0.0014727638335898519,6.010500874253921e-05,0.0001508354616817087,0.9944357872009277,8.431946298514958e-06,2.4189098439819645e-06,1.2462286576919723e-05,6.0,6.0,1.0,1.0,0.0
140.0,6.0,0.001279707532376051,0.0012026182375848293,0.0195524413138628,0.0008896741201169789,0.0037863743491470814,0.0006447049090638757,0.9453672170639038,0.0009382423595525324,0.0017908249283209443,0.000980882323347032,0.02356734313070774,1.127153700508643e-05,4.542470378510188e-06,0.005429372191429138,0.00018344842828810215,0.006191133987158537,9.323145059170201e-05,0.9880335927009583,4.501877992879599e-05,4.770530267705908e-06,3.6159030969429296e-06,6.0,6.0,1.0,1.0,0.0
141.0,6.0,2.8430382371880114e-05,8.947036985773593e-05,8.016744686756283e-05,2.594044963188935e-05,2.651299837452825e-05,3.434739483054727e-05,5.823352330480702e-05,2.2604182959184982e-05,1.6750602298998274e-05,2.6733379854704253e-05,0.9995906949043274,0.25620388984680176,0.05024803802371025,0.3224863111972809,0.004449103958904743,0.0021619275212287903,0.0004457778704818338,0.35214585065841675,0.00016880736802704632,0.009334921836853027,0.002355285920202732,10.0,6.0,1.0,0.0,1.0
142.0,6.0,7.85874181019608e-06,1.0473241673025768e-05,1.1965163139393553e-05,2.0133022189838812e-05,1.1054059541493189e-05,9.184556802210864e-06,0.99977046251297,5.7816068874672055e-06,1.0160611964238342e-05,6.641097570536658e-06,0.000136316055431962,3.779020335059613e-05,2.762174290182884e-06,7.956533954711631e-05,0.00036069517955183983,0.0003715129569172859,6.444642167480197e-06,0.9991282820701599,1.4165576658342616e-06,4.0509248719899915e-06,7.514285698562162e-06,6.0,6.0,1.0,1.0,0.0
143.0,6.0,0.00016613409388810396,0.00034071863046847284,0.000200805370695889,0.00031181590748019516,0.0003531249822117388,0.0003466126509010792,0.029817312955856323,0.00024721870431676507,0.000666188367176801,0.0002877896768040955,0.9672623872756958,1.3430893659460708e-06,6.3676934587419964e-06,0.0004632800992112607,0.0007359617738984525,8.914259524317458e-05,0.00013113576278556138,0.9984641075134277,8.453520422335714e-05,1.4434545846597757e-05,9.805269655771554e-06,10.0,6.0,1.0,0.0,1.0
144.0,6.0,7.558317884104326e-05,0.00031979024061001837,0.0014919721288606524,0.00022745205205865204,0.0002704485668800771,0.00022023721248842776,0.0013276400277391076,9.21912505873479e-05,5.544305531657301e-05,0.00011644678306765854,0.9958028197288513,0.0002717043098527938,0.0002661547332536429,0.35179969668388367,0.000985621940344572,0.001360755180940032,0.0004469646082725376,0.6447542905807495,1.240227538801264e-05,6.866201147204265e-05,3.369709520484321e-05,10.0,6.0,1.0,0.0,1.0
145.0,6.0,0.00018840946722775698,0.0002857991785276681,0.00016660869005136192,0.0002536448882892728,0.0001728324277792126,0.00014126663154456764,0.9969366788864136,0.00010308787750545889,0.0002458363596815616,0.00020155175297986716,0.001304312259890139,7.348180588451214e-07,7.892398343756213e-07,2.338205376872793e-05,5.816823886561906e-06,6.257110385377018e-07,4.849768515668984e-07,0.9999675750732422,2.6403379038697494e-08,3.35471042944846e-07,3.23296973192555e-07,6.0,6.0,1.0,1.0,0.0
146.0,6.0,3.191484574927017e-05,4.852349229622632e-05,4.8900146794039756e-05,9.884990140562877e-05,5.5950898968148977e-05,3.982501948485151e-05,0.9990435242652893,2.7943837267230265e-05,4.2835104977712035e-05,2.6251733288518153e-05,0.0005355559987947345,4.2665698174459976e-07,1.1838710634037852e-07,7.3791643444565125e-06,2.015927020693198e-05,1.720424188533798e-05,2.2727681425749324e-06,0.9999518394470215,6.941225194623257e-08,3.112779438652069e-07,1.5554331866951543e-07,6.0,6.0,1.0,1.0,0.0
147.0,6.0,8.947980677476153e-05,9.433004743186757e-05,7.869268301874399e-05,7.347350037889555e-05,0.0002455316425766796,9.268321446143091e-05,0.9976142644882202,6.423224112950265e-05,5.4985404858598486e-05,6.536301953019574e-05,0.001527071581222117,0.00034850937663577497,0.00010199248208664358,0.0004593298363033682,0.00025026738876476884,0.0011801962973549962,8.817266643745825e-05,0.9970417618751526,3.0410023100557737e-05,8.258318848675117e-05,0.00041662747389636934,6.0,6.0,1.0,1.0,0.0
148.0,6.0,1.5743171388749033e-05,2.891566873586271e-05,2.9128699679858983e-05,5.3507304983213544e-05,2.1273144739097916e-05,1.3495738130586687e-05,0.9995805621147156,1.4268362065195106e-05,1.445527686882997e-05,9.660987416282296e-06,0.00021890636708121747,0.00022443527996074408,1.1777703548432328e-05,0.0160199161618948,0.0017145572928711772,0.026436038315296173,5.960405178484507e-05,0.9553375840187073,3.603368895710446e-05,1.141503616963746e-05,0.00014867362915538251,6.0,6.0,1.0,1.0,0.0
149.0,6.0,0.00048733397852629423,0.0014402226079255342,0.0003859583521261811,0.0002946789318230003,0.0007003230857662857,0.0006133605493232608,0.04538416489958763,0.0032745881471782923,0.0027402983978390694,0.000383001402951777,0.9442960023880005,0.0009274104377254844,0.00011429998266976327,0.002703496953472495,0.0009267287678085268,0.000804959679953754,0.00022056853049434721,0.9937936067581177,5.065524601377547e-05,0.00040199270006269217,5.632540342048742e-05,10.0,6.0,1.0,0.0,1.0
150.0,6.0,0.00043659567018039525,0.0007177885854616761,0.0005284153739921749,0.0043546417728066444,0.0010465318337082863,0.015575533732771873,0.9284637570381165,0.0006874256068840623,0.0006455013644881546,0.0004687187320087105,0.0470750518143177,4.665802407544106e-06,3.4854881505452795e-06,0.0006608162657357752,0.937073826789856,0.001995414262637496,0.002793811494484544,0.057227618992328644,0.00023346897796727717,2.8529993869597092e-06,4.03436979468097e-06,6.0,3.0,1.0,1.0,0.0
151.0,6.0,3.86117935704533e-05,5.331823558663018e-05,5.0164471758762375e-05,6.840296555310488e-05,4.44826073362492e-05,4.3050338717876e-05,0.9985535740852356,2.8749369448632933e-05,4.172239641775377e-05,3.378254405106418e-05,0.0010440502082929015,4.840478595724562e-06,8.986655757325934e-07,0.0001606323494343087,0.006762898527085781,2.8078722607460804e-05,6.168138497741893e-05,0.9929646253585815,7.516043751820689e-06,3.2299353733833414e-06,5.601286375167547e-06,6.0,6.0,1.0,1.0,0.0
152.0,6.0,8.836505912768189e-06,1.0153698895010166e-05,1.2768513443006668e-05,1.8024202290689573e-05,9.218328159477096e-06,6.769565516151488e-06,0.9998470544815063,5.9838075685547665e-06,9.104295713768806e-06,6.717319593008142e-06,6.529642996611074e-05,3.288529342171387e-07,1.083167944671004e-06,8.785969112068415e-05,3.174347511958331e-05,8.558037620787218e-07,1.063329000317026e-05,0.9998655319213867,6.452199841078254e-07,5.303528496369836e-07,7.795124474796467e-07,6.0,6.0,1.0,1.0,0.0
153.0,6.0,2.6976513254339807e-05,2.8742926588165574e-05,3.948822268284857e-05,5.432044417830184e-05,3.796266537392512e-05,2.880958345485851e-05,0.9992994070053101,1.551635614305269e-05,2.1684054445358925e-05,1.67415873875143e-05,0.0004303522873669863,1.8606079947858234e-06,9.079942060452595e-07,8.047982555581257e-05,7.9218196333386e-05,3.963477138313465e-05,8.83249504113337e-06,0.9997859597206116,1.1870846492456621e-06,9.124891562350967e-07,1.00417560133792e-06,6.0,6.0,1.0,1.0,0.0
154.0,6.0,5.593438618234359e-05,5.649530794471502e-05,5.9641810366883874e-05,9.003497689263895e-05,5.682557093678042e-05,3.837471376755275e-05,0.9992097616195679,3.120036126347259e-05,4.987067586625926e-05,4.672499198932201e-05,0.0003050879167858511,6.46801822767884e-07,2.6964715971189435e-07,3.57809585693758e-05,1.1040177923860028e-05,2.524633373468532e-07,2.5717440621519927e-06,0.9999490976333618,4.943465725659735e-08,1.4211238408279314e-07,1.5634539352049615e-07,6.0,6.0,1.0,1.0,0.0
155.0,6.0,0.00019183714175596833,0.00018089308287017047,0.00020405343093443662,0.00023712412803433836,0.00010430591646581888,0.00013583195686805993,0.9955893754959106,0.0001510890870122239,8.672544208820909e-05,0.0001661008718656376,0.002952652284875512,0.0007260080892592669,2.4157021471182816e-05,0.0014268583618104458,0.000263731402810663,4.9099293391918764e-05,0.000411218439694494,0.9961053729057312,0.0002260010951431468,6.749234307790175e-05,0.0006999902543611825,6.0,6.0,1.0,1.0,0.0
156.0,6.0,4.811997860088013e-05,4.807617369806394e-05,5.269581015454605e-05,7.698128320043907e-05,5.676048749592155e-05,4.208510654279962e-05,0.9986013770103455,4.0079183236230165e-05,4.172479020780884e-05,4.285303293727338e-05,0.0009491117671132088,2.791384986267076e-06,2.632318683026824e-06,4.754159817821346e-06,3.3815194910857826e-05,2.6018584321718663e-05,7.855332114559133e-06,0.9999115467071533,3.3332889870507643e-06,4.969471319782315e-06,2.258657559650601e-06,6.0,6.0,1.0,1.0,0.0
157.0,6.0,0.001619189279153943,0.0010759925935417414,0.27728140354156494,0.00045110733481124043,0.0009079888113774359,0.002119043143466115,0.446330189704895,0.0010478771291673183,0.00040335662197321653,0.000399738026317209,0.2683641314506531,0.014791772700846195,0.001394788851030171,0.9673960208892822,0.0025754363741725683,0.0006372859352268279,0.0009831479983404279,0.011703620664775372,0.0002921218692790717,0.00016364514885935932,6.218422640813515e-05,6.0,2.0,1.0,1.0,0.0
158.0,6.0,2.1168863895582035e-05,2.3540831534774043e-05,2.873758967325557e-05,2.419013253529556e-05,2.373288771195803e-05,1.7282054614042863e-05,0.999697208404541,1.3221200788393617e-05,1.6171079550986178e-05,1.3636541552841663e-05,0.0001211507260450162,6.643014103246969e-07,2.4322484932781663e-06,0.0009438724955543876,0.0017661908641457558,2.4089828002615832e-05,0.0006905772024765611,0.9965645670890808,5.1628330766106956e-06,7.07570222857612e-07,1.8355303836870007e-06,6.0,6.0,1.0,1.0,0.0
159.0,6.0,0.00012179759505670518,0.00010304553143214434,0.00016595906345173717,0.000185893164598383,0.00024824467254802585,8.522244024788961e-05,0.9956485629081726,9.201851935358718e-05,0.00010339567961636931,7.210366311483085e-05,0.0031737550161778927,4.12217332268483e-06,1.4307171340988134e-06,0.0008939519757404923,0.0005996457766741514,0.003046539146453142,6.430422217817977e-05,0.9953699707984924,1.2700154002232011e-05,3.017230028490303e-06,4.326712769398e-06,6.0,6.0,1.0,1.0,0.0
160.0,6.0,1.7007365386234596e-05,2.2891741537023336e-05,2.608389149827417e-05,3.5351025871932507e-05,2.9261507734190673e-05,2.1300851585692726e-05,0.9995366334915161,1.632582461752463e-05,1.4879016816848889e-05,1.3201011825003661e-05,0.00026717979926615953,3.968740657001035e-06,1.17605040941271e-05,0.0009750332101248205,0.0010934150777757168,0.00012197699106764048,0.0004058947379235178,0.9973766803741455,3.3388387237209827e-06,2.3221896299219225e-06,5.57208340978832e-06,6.0,6.0,1.0,1.0,0.0
161.0,6.0,2.4267968910862692e-05,2.6879029974224977e-05,3.139712134725414e-05,3.7000740121584386e-05,1.9031660485779867e-05,1.8175211152993143e-05,0.9995548129081726,1.7293063137913123e-05,1.6944795788731426e-05,1.3210206816438586e-05,0.00024092358944471925,0.00035129758180119097,0.0002057253004750237,0.2584068775177002,0.011633877642452717,0.3063983917236328,0.008357836864888668,0.38169124722480774,0.03255255147814751,0.00010004874638980255,0.0003020254080183804,6.0,6.0,1.0,1.0,0.0
162.0,6.0,1.5192176761047449e-05,1.704314308881294e-05,1.9569970390875824e-05,2.4592518457211554e-05,1.579221134306863e-05,1.3400132957031019e-05,0.9997448325157166,9.727378710522316e-06,1.565414095239248e-05,1.1848673239001073e-05,0.00011236701539019123,4.872013960266486e-06,1.7795243820728501e-06,0.00010490667045814916,0.0005627403734251857,0.0002266053343191743,2.6089290258823894e-05,0.9990648627281189,1.019061869556026e-06,4.583494501275709e-06,2.536112333473284e-06,6.0,6.0,1.0,1.0,0.0
163.0,6.0,2.5809722501435317e-05,2.814408617268782e-05,3.3777156204450876e-05,5.118245826452039e-05,2.8888376618851908e-05,2.346962719457224e-05,0.998932421207428,1.6878218957572244e-05,2.2331021682475694e-05,1.941574373631738e-05,0.0008176052942872047,1.617172813439538e-07,3.7096475580256083e-07,1.539286859042477e-05,7.469723186659394e-06,1.0615422070259228e-05,6.218002681634971e-07,0.9999605417251587,4.0512027510430926e-08,2.410660329132952e-07,4.587616331264144e-06,6.0,6.0,1.0,1.0,0.0
164.0,6.0,8.56750466482481e-06,1.2121345207560807e-05,1.156329017248936e-05,2.1069276044727303e-05,1.9098199118161574e-05,1.7870044757728465e-05,0.9997709393501282,5.427647920441814e-06,9.141969712800346e-06,7.344742243731162e-06,0.0001167600421467796,1.185131850434118e-07,3.7932011309749214e-08,1.8966098650707863e-05,2.1738684154115617e-05,7.164802809711546e-06,1.0404087333881762e-05,0.9999414682388306,5.991368112745477e-08,4.175148404783613e-08,1.1788846876470416e-07,6.0,6.0,1.0,1.0,0.0
165.0,6.0,0.00011261508916504681,0.00010209839092567563,0.00013123916869517416,0.0003107816446572542,0.0002332871372345835,6.252433377085254e-05,0.9909316301345825,9.030918590724468e-05,8.382933447137475e-05,7.507086411351338e-05,0.007866645231842995,2.8907505111419596e-05,9.756491635926068e-06,0.002482982352375984,0.03177475929260254,0.018261317163705826,0.00044685712782666087,0.9467421770095825,0.00022392217942979187,1.3135583685652819e-05,1.622798663447611e-05,6.0,6.0,1.0,1.0,0.0
166.0,6.0,0.00018695101607590914,0.00018552408437244594,0.0006202810327522457,0.00018367210577707738,0.000206565426196903,0.00012278917711228132,0.9953905344009399,0.00013592132017947733,0.00011002091923728585,0.00013334208051674068,0.0027243983931839466,4.931652597406355e-07,7.983710048620196e-08,7.567282591480762e-05,9.324152415501885e-06,6.262904207687825e-05,5.507257583303726e-07,0.9998506307601929,4.681195164835117e-08,1.9956942765020358e-07,4.0859538330551004e-07,6.0,6.0,1.0,1.0,0.0
167.0,6.0,3.879835276165977e-05,3.927940269932151e-05,3.9441074477508664e-05,5.3238371037878096e-05,3.3775304473238066e-05,2.863202098524198e-05,0.9991205334663391,2.269225660711527e-05,3.977835876867175e-05,2.726040838751942e-05,0.0005565457977354527,0.00046858101268298924,1.6373811376979575e-05,0.008625061251223087,0.0002851429453585297,0.00011594909301493317,4.052653821418062e-05,0.9903201460838318,2.799235335260164e-05,2.671989204827696e-05,7.355643901973963e-05,6.0,6.0,1.0,1.0,0.0
168.0,6.0,0.0019791326485574245,0.0029363378416746855,0.002979083452373743,0.2353186458349228,0.3634902238845825,0.005929021164774895,0.10581596940755844,0.0015932393725961447,0.0020980099216103554,0.0015161718474701047,0.2763441801071167,8.503787103109062e-05,3.195630051777698e-05,0.009801635518670082,0.013707270845770836,0.5132812261581421,0.0008171482477337122,0.46190619468688965,0.00020241132006049156,0.00012070641969330609,4.642874773708172e-05,4.0,4.0,1.0,1.0,0.0
169.0,6.0,0.0014978484250605106,0.0014960132539272308,0.001988995121791959,0.3670920729637146,0.0023848905693739653,0.0008593679522164166,0.02212626487016678,0.0007484272355213761,0.0014085597358644009,0.0008671485120430589,0.5995303392410278,3.498820660752244e-05,7.533887583122123e-06,0.0009447535849176347,0.0015400837874040008,4.630844705388881e-05,0.00011540883861016482,0.9971652626991272,6.752859917469323e-05,9.122431038122158e-06,6.888747884659097e-05,10.0,6.0,1.0,0.0,1.0
170.0,6.0,0.00027458142722025514,0.0018434225348755717,0.0009410878410562873,0.0007138221990317106,0.0005396021297201514,0.001210829708725214,0.9331585168838501,0.0004371842951513827,0.0005758704501204193,0.0002786818367894739,0.06002645567059517,0.010757037438452244,0.003857892472296953,0.026907270774245262,0.04554252699017525,0.0557636059820652,0.014930915087461472,0.8362818956375122,0.0007907543331384659,0.0012802494456991553,0.0038878964260220528,6.0,6.0,1.0,1.0,0.0
171.0,6.0,5.247314038570039e-05,6.058509461581707e-05,0.00011728328536264598,0.0005087669123895466,0.00022344374156091362,8.750115375733003e-05,0.01002181600779295,6.04056658630725e-05,6.683549145236611e-05,8.336266910191625e-05,0.9887175559997559,0.0019947513937950134,0.0003960532194469124,0.008712050504982471,0.10414417088031769,0.006082797888666391,0.01773717626929283,0.8563579320907593,0.0013930589193478227,0.0007720248540863395,0.0024100227747112513,10.0,6.0,1.0,0.0,1.0
172.0,6.0,0.0002797410706989467,0.00016512737784069031,0.00014570898201782256,0.00015039851132314652,0.00023163256992120296,0.00013863662024959922,0.9779613018035889,9.813151700654998e-05,0.00022384087787941098,9.06459245015867e-05,0.02051480859518051,0.011006122455000877,2.625275737955235e-05,0.002836991101503372,0.0005965903983451426,0.004571197554469109,8.109957707347348e-05,0.9806044101715088,0.00013090885477140546,8.564850577386096e-05,6.076603676774539e-05,6.0,6.0,1.0,1.0,0.0
173.0,6.0,4.629722752724774e-05,6.330875476123765e-05,6.867245974717662e-05,9.125533688347787e-05,6.0527621826622635e-05,3.929457307094708e-05,0.9991413354873657,3.634188396972604e-05,5.862657417310402e-05,5.485388828674331e-05,0.00033946329494938254,7.067633760016179e-06,3.266613930463791e-05,0.00023707907530479133,4.925703251501545e-05,7.391578401438892e-05,7.992914106580429e-06,0.999553382396698,2.2325764348352095e-06,1.3503868103725836e-05,2.278670399391558e-05,6.0,6.0,1.0,1.0,0.0
174.0,6.0,8.956570127338637e-06,1.0199900316365529e-05,1.1380026990082115e-05,1.75741188286338e-05,1.0785464837681502e-05,1.0417275916552171e-05,0.999847412109375,5.472285920404829e-06,7.0845412665221374e-06,7.623441433679545e-06,6.312991899903864e-05,8.848226570989937e-05,3.0888277251506224e-05,0.19935062527656555,0.009172830730676651,0.019201332703232765,0.08702846616506577,0.6838645339012146,0.0010801362805068493,6.41790684312582e-05,0.00011849622387671843,6.0,6.0,1.0,1.0,0.0
175.0,6.0,3.707447467604652e-05,5.098785914015025e-05,4.219100082991645e-05,6.469345680670813e-05,4.374485797598027e-05,2.6731057005235925e-05,0.999254047870636,2.576094811956864e-05,4.527832061285153e-05,2.5561352231306955e-05,0.0003839153505396098,2.8144810926278296e-07,6.935217129466764e-07,3.4892939311248483e-06,6.351716365315951e-06,5.004765171179315e-06,1.0354287951486185e-06,0.9999799728393555,1.4881966592383833e-07,2.7088949536846485e-06,3.3883395644807024e-07,6.0,6.0,1.0,1.0,0.0
176.0,6.0,2.047845373454038e-05,3.0471979698631912e-05,2.1912714146310464e-05,4.500782961258665e-05,1.7295840734732337e-05,1.6010568288038485e-05,0.9996544122695923,1.7686779756331816e-05,2.6930794774671085e-05,1.701853943814058e-05,0.0001327446079812944,6.894720741001947e-07,2.071548124149558e-06,8.400029764743522e-05,5.322601646184921e-05,2.275327278766781e-05,9.904078979161568e-06,0.9998170733451843,5.781972731710994e-07,8.667472684464883e-06,1.143577833317977e-06,6.0,6.0,1.0,1.0,0.0
177.0,6.0,2.2786874978919514e-05,2.256908919662237e-05,2.9119240934960544e-05,3.9340477087534964e-05,2.4324677724507637e-05,1.976260682567954e-05,0.9995285272598267,1.307330239797011e-05,2.1666552129318006e-05,1.8835467926692218e-05,0.00026010588044300675,9.093279800254095e-07,1.7622008385842491e-07,0.00016170750313904136,0.0005280839395709336,9.169110853690654e-05,6.149532964627724e-06,0.9992075562477112,7.034519740045653e-07,2.9327765105335857e-07,2.6776283448270988e-06,6.0,6.0,1.0,1.0,0.0
